uuid,meter_hours,category,is_new,manufacturer,region,price_usd,year
c182befd-27f7-49fb-9e6b-a5d94faf45e0,6212,39,0,29,59,65800,2008
c1d60a69-8baa-4413-a2c2-90573891f7da,2599,13,0,29,72,65800,2012
757167fc-96a7-4dcd-a982-e1787ee01da3,0,56,0,30,77,65900,2014
5c5afa19-e752-460b-a18f-e5015cbb30d5,2584,111,0,30,49,66100,2014
aea69be4-cc59-45b4-83de-d06d2ce44d03,1,80,0,30,9,66300,2014
c51297b5-0c9c-4864-8a39-6b81e8c95e24,0,33,0,106,9,66300,2014
5cb46fe1-3272-4129-ab8a-bf01dd423425,8879,125,0,29,4,66400,2011
2c3a0a1a-d7d9-4b14-93be-04d88723b582,3930,111,0,30,61,66500,2002
7ce7558b-c8e4-4040-8c44-8f4ece408efb,4871,107,0,95,76,66500,2014
f919eba6-f00d-4482-9ae1-444c9eef65b2,1200,80,0,30,32,66700,2013
69b8c2ce-4573-4935-885e-64dbba60094b,897,125,0,29,73,66700,2015
0e4c5759-e7f7-4444-9594-df1293adbc71,1348,13,0,29,18,66700,2016
e772ed6e-d986-43dd-b736-efc595977036,0,57,0,125,8,66700,2017
cd4f0093-37c1-4dce-abda-cb821c9e2659,0,57,0,125,64,66800,2016
af588e3d-b2ae-4b5c-b30d-2d0d201d4f58,0,56,0,30,74,67300,2015
1dfdb658-89f2-4d7a-a493-588b7db87525,117645,106,0,117,66,67500,2015
0c502ab3-6ae4-4f5e-b03a-859b6a187816,463,26,1,131,39,67600,2018
d7a0b1f7-4bc1-4947-b6af-965cf216a2e7,3156,24,0,96,77,67800,2008
8132df9b-4a20-4d3c-9cf8-5b615e34e6de,0,85,0,96,0,67800,2014
70567a5a-b6ce-49d4-8e44-420125ab12d7,5400,35,0,29,48,68100,2008
bd65de7c-0ad5-44d9-8f90-b9b769adfd14,0,57,0,125,9,68200,2018
14194bd9-c9c8-4095-aa9f-5ea730ad1dc7,5763,111,0,30,15,68700,2006
61a046e9-a95a-437d-9e86-6d941f86d0f0,3828,24,0,30,0,68700,2007
36e5483c-e5d2-4508-b3e3-7edc9099fcf3,4465,125,0,29,29,68700,2011
d89d11ac-6388-4043-add0-4595f9183a04,2376,13,0,29,31,68700,2017
e6b5ef28-faa0-4ba6-b829-e36eed622efb,1974,111,0,30,40,68800,2012
5b489c20-966e-41f6-b49e-23eba85229e1,9139,39,0,29,46,68900,2011
40ebd31f-c64c-45c9-8399-dcde0350d519,0,56,0,30,25,68900,2015
3b584457-a619-49ac-9651-c14434725ad2,2536,24,0,30,79,69000,2010
40d2ebab-5f91-40fb-a4d4-3f03bd7d00d3,0,27,0,168,64,69000,2013
fdb5661f-98f4-4dd4-89ab-e3ef07c6c132,4461,107,0,95,60,69000,2013
4d0558c7-376c-4900-9996-49deedfeb06b,0,57,0,125,9,69000,2018
ca656200-b41b-4d1c-8a62-7ae8750405e6,4187,50,0,29,39,69200,2008
4c76b8b0-7278-436a-b2fb-17034a848eb9,3744,24,0,30,26,69500,2010
e5f51a6c-69cb-498d-a04e-837833c8dc95,6090,39,0,29,14,69900,2011
27b531b7-f440-4cc3-9746-7e8e654f750f,0,56,0,30,1,70000,2018
22d67b32-fcc6-46cc-befa-6f4a1571903c,172,26,1,131,39,70000,2018
74969a72-4743-4b2e-a2e6-e5df4427aede,0,80,0,100,9,70100,2013
4589fddd-43bf-419d-8575-a19fe1b287b4,2920,24,0,30,28,70200,2006
daf793f3-33cc-460a-afac-6817d0d830bb,2349,111,0,30,62,70200,2016
ba84cab2-b03e-4327-bade-ed5ad1524939,5416,39,0,29,62,70300,2011
1db4b8ad-ac40-4fda-99fb-5c18dbc9d62d,0,57,0,125,9,70500,2018
0518b724-8a37-4552-a2cd-174a2b518c66,253,125,0,29,19,70700,2018
07e58f06-8410-4cd7-9e97-d57c922c7cd7,3535,24,0,30,13,71000,2009
3ad719af-72eb-405c-9868-48d878cdbf4e,0,56,0,30,28,71300,2018
c228e45a-50a4-440f-928b-be9fa517a8e1,405,96,0,19,7,71300,2018
9b6e9076-359f-4ce4-bb32-9038f5f76137,4913,107,0,95,14,71400,2012
2d668d3c-d8b1-4983-84d3-f76e213a7c37,0,37,0,30,48,71500,2011
f6be51c3-5a49-471d-b894-04539170eec6,3518,111,0,30,11,71500,2012
fffe75b8-533b-45ce-a3fd-76f975826452,0,5,1,13,57,71500,2017
88c3eea3-48ad-48dc-85b3-521e1237ad03,2412,111,0,30,54,71500,2017
e3649ef5-e82e-4ee2-b92d-d2ac166f8bfd,4400,107,0,95,62,71600,2012
b29a02b6-2a4e-4cc0-b537-d374e71bff01,0,57,0,125,9,71800,2017
bceff8ac-91b4-4a9d-8577-98c34626532d,0,57,0,125,9,71900,2018
3d6b21d8-6829-40cd-ba78-fd1667b2ca27,0,80,0,214,9,72000,2013
11ea87cc-555f-4db6-bee5-cb1d02e382a7,0,57,0,125,9,72000,2018
c8cf5d1c-58e0-4172-b75d-a13b5f0b117b,16686,39,0,104,35,72100,2013
189ebcec-3795-4bb8-adcc-9a46dec01817,3807,24,0,30,74,72300,2005
82bebc10-5ce2-4388-b3d2-cff69e3923f4,6092,35,0,29,14,72300,2011
209d6376-6f72-4c94-94c3-2637839a9fc7,1616,87,0,78,4,72500,2014
5c013ec1-a230-4195-b611-49f2ddf919ca,2863,24,0,30,25,72600,2007
1a56ff24-04cb-4c69-92b6-ab83246c204a,2502,13,0,29,7,72600,2016
7cb73ee9-d61c-4211-b925-1329cc41df21,0,85,0,30,72,72600,2017
ca64ce7b-697e-4b17-bcfc-653ea24d1751,5072,39,0,29,14,72700,2012
df776062-5a3d-4a5a-b865-df08d9c6cd75,1984,13,0,29,31,72700,2017
95c6c4b3-0538-499c-bf0f-88165f5a5a3c,2648,24,0,30,15,72800,2010
e8402661-7c36-4591-b005-f06c93a7ec33,0,80,0,100,16,72800,2014
2d99c60b-62dc-4da9-924c-c0fa2e21a4df,7173,107,0,95,41,72800,2014
c03f021a-7eff-407a-9b64-fd25fc47d6da,2807,101,0,96,64,72900,2005
027edea4-f78a-4820-9e02-dd69947b1b25,0,57,0,125,9,73200,2018
167771c9-e6ac-4f4a-b5aa-b05f14b51dea,6529,125,0,29,38,73300,2009
b8cfe3f7-c2dd-4942-937f-3d7ebc512d10,0,57,0,125,50,73700,2018
a1443762-1953-46ea-b892-18dc58b5b8d5,3351,101,0,30,44,74100,2008
80a4fcbb-6382-4cde-ba3e-026286a7dad5,0,80,0,30,26,74100,2013
1980bf8a-6ffd-4f58-b11e-a9a4b9d80b2f,3378,39,0,29,18,74200,2012
e4180dbe-ed8f-466b-9a12-914dd85f54d7,4118,107,0,95,70,74200,2013
a06d9f83-3b3e-4bc1-89d7-ba6a961cddc0,3753,107,0,95,57,74300,2012
71397f37-4081-4735-b7fe-c84ad6086aa8,9727,125,0,29,70,74500,2008
b6959f5b-fc1a-4747-b7b5-7d9395e7ed0d,2694,24,0,30,15,74500,2009
e0d78a78-460f-41f5-aef9-43a85f1d0c63,0,37,0,30,6,74700,2011
55fe1b9b-4756-44a7-8495-26c47921c897,0,80,0,30,12,74700,2014
9eb466b6-0b0e-4399-9861-32028973990f,300,13,0,29,12,74700,2018
9d362fe4-b1d4-47d6-a1dc-194cbcd24392,0,57,0,125,8,74800,2018
bcc0ff30-3074-46dd-9568-7c16278e0f02,487,111,0,144,72,75300,2017
e42980a7-30c5-434b-a0e3-f9e8940e43cd,0,27,0,168,22,75600,2014
760385f5-cada-4d03-b980-2f82091a16a2,0,57,0,125,9,76400,2018
b070d534-c77f-4ffe-9c7e-eef402f4af2f,0,57,0,125,74,76400,2018
8f8976d5-63eb-4ebe-ba26-5a8e2470899b,0,27,0,168,44,76500,2017
5fde1630-3add-44e3-8058-fd7c0ed4c59c,5464,111,0,31,22,76800,2013
2cff28db-8a1f-4652-96f9-f8b9f1888dc4,3371,111,0,30,72,77000,2008
e2d6e1bd-6484-4bd3-a1a5-737a28622408,1272,13,0,29,60,77400,2016
6a126273-1ac5-4e58-9e36-85fd9b2b34f0,988,111,0,30,54,77800,2016
c8f6e241-3be8-4545-8773-c3df62a7bf20,3187,111,0,96,2,77900,2012
bbe8cfae-b976-40bb-8627-6ab81451bcca,0,33,0,106,44,78000,2014
9e4e8afb-e9f3-4670-8a96-b12539358612,2648,24,0,30,61,78200,2008
c06bf5d0-9a93-4ba0-a66a-c3f461a9cb1b,1980,24,0,30,61,78400,2010
f670d8c2-1cc4-4906-802d-cda49b0d0ec9,11,63,0,67,73,78500,2020
60ead8be-ab92-4f52-bafe-c69f764a3414,2899,39,0,29,72,78600,2017
cc5def1b-22d7-47b7-b5d5-2a233a32dc7a,4756,125,0,29,14,78700,2011
45d6a551-1c30-4c1d-b3f3-3e6f3728cdff,1813,13,0,29,18,78700,2016
01fd72fb-06a9-46b3-994d-ef21b01a73c0,0,80,0,100,28,78800,2012
31735d24-1673-418c-8b6f-6ed63114bb88,2342,39,0,29,19,78800,2016
3acdad8c-0f70-4edb-93cc-8d5fd10ef787,2825,24,0,30,44,79000,2009
4886925b-d7ec-4057-830f-ce2921378b19,6110,111,0,30,15,79000,2014
76a700fc-60cc-4735-8a18-2a6015bf1c72,7087,39,0,29,14,79800,2012
3db3a0d2-6e89-4e95-987c-326533e28fc5,0,27,0,168,68,79800,2017
86678bbc-0bb6-492c-b48d-89ac47f3222a,2146,24,0,30,52,79900,2007
34bc595e-08d0-44f6-8077-38eea240d6d8,10214,39,0,29,18,79900,2013
4f3a9962-3406-4ea0-a724-1ee4aa9836a4,13548,125,0,29,31,80000,2012
31038079-28aa-494c-9db0-1022d96051c1,2058,124,0,128,69,80300,2016
6fabcf60-ddae-422e-a12f-d0fcab134444,3765,39,0,29,76,80500,2012
4327a71a-8793-4fa4-8ced-4c402a92a86a,1484,124,0,144,26,80500,2014
53049f10-3d0c-44c9-bda9-be2936583360,0,27,0,168,68,80700,2017
7dbbb4b2-107d-4a93-8ec0-b2df5b7538ec,2073,24,0,144,68,80800,2009
75f25fd7-7987-4e10-ba7f-c222c3566d7f,7954,125,0,29,2,80800,2011
7cf98b1b-5024-467a-99b8-44a069b4febd,0,56,0,45,2,80800,2017
891260f9-d3cc-49dd-b2bd-7ec349095bcf,2409,101,0,8,51,81000,2011
d813541c-66b1-4770-a16c-6154c9be080f,0,13,0,29,18,81100,2019
94b93728-b3f1-480b-87a5-48fab3ba6f83,2329,13,0,29,72,81200,2017
15207aa9-be5d-4346-b00f-a1f00cfd01fa,5772,111,0,30,15,81500,2006
7b246f7a-211b-495d-8eef-9444863c4d30,0,27,0,168,0,81800,2018
232def93-2101-4092-8a91-f0a9489793db,1989,111,0,30,28,82000,2012
ed4dd6ea-7566-4d5e-9638-d988ca47128f,2727,24,0,30,54,82400,2011
47d2d8d9-8f15-41d9-b390-a69885cce8a0,3148,111,0,30,62,82400,2016
2ba4d0b4-5b7e-4653-af61-9bc4ae8d4194,8403,125,0,29,64,82800,2014
4a55f38b-ec7c-4d68-9744-986746e489f1,3294,24,0,30,47,82900,2008
d02b0455-1861-4c0a-a6db-04e53252c732,3558,125,0,29,46,83000,2013
cd50a6da-a302-4535-babf-3523d240d1dc,4092,125,0,29,19,83000,2016
19bfbad6-8945-4df8-8b2d-6110697753f2,9601,111,0,144,75,83200,2013
ced14768-1c66-4db0-9eae-6d44d3d7a2c9,2763,24,0,30,77,83400,2008
c5040dec-d8be-473e-91cb-6374add212e1,0,27,0,168,68,83400,2015
ead43987-18b0-4170-a714-fb0df483c5ef,4940,39,0,29,35,83500,2012
06d51800-c75b-4a6a-8722-6a96a0b8aa73,745,39,0,29,19,83700,2015
f078e777-2c79-4d81-9f98-22bf1a7e33f0,0,57,0,125,69,83800,2018
a7d91c17-2e50-44ee-a387-0dd48fc9990e,0,57,0,125,1,84000,2018
12d4bb0d-472d-4546-9254-d384b339f791,0,57,0,125,9,84200,2018
a9aed272-0b67-43b4-a4c2-d8ba099a277c,8843,111,0,96,77,84300,2010
18cef26f-ce82-4d8c-93c8-e55129a1753a,3773,111,0,30,22,84500,2012
fa602cb2-5311-4978-9910-7f9105d0183d,793,111,0,30,72,84500,2016
78103c7d-fef2-4013-b411-bece34f88a25,0,57,0,125,8,84500,2019
8ffc1dd7-48e3-4808-9685-171e4ed9f08c,0,57,0,125,8,84500,2019
8bf53c37-b6fa-4a69-85b9-4f3edaba9ac1,0,57,0,125,8,84500,2019
43c6992e-2303-4bcc-b2c4-455afee91f15,0,27,0,168,36,84700,2015
5ad60ec3-2dde-465f-a24c-5c134ed2dcf0,4529,125,0,29,39,84700,2016
e04d485f-88ba-4b29-9e35-c023cb5b1680,12999,80,0,30,64,85500,2014
44aeb123-3d82-4213-a667-24f9169a3678,0,57,0,125,9,85500,2018
f275f830-bc26-4323-baad-53abe93743e2,2603,24,0,30,74,85900,2007
b7cb88b0-3629-4104-836a-b625e0a18d31,2010,111,0,144,69,85900,2017
596236e6-0aee-488c-a370-3e966b41a4f3,5270,50,0,29,72,86100,2012
fd10031b-56c3-4bd5-806c-07f9fcc957d9,2346,101,0,96,36,86300,2007
e5ee5957-f318-4fba-b28f-c30c6aa4ed39,6615,112,0,96,68,86400,2007
14f92136-7fb4-475f-99a4-3b17a36843af,448,26,0,131,60,86400,2017
54fa9e65-99f7-4af1-8f25-74f423bce2e0,3229,111,0,30,9,86700,2009
430a409d-e559-445a-82a9-36d744186329,5509,111,0,30,54,86700,2009
02d92d77-f0ea-45d2-b192-557455666546,0,33,1,188,48,86800,2020
da792098-bad5-4bd3-8d70-4cba2576503e,0,57,0,125,9,87100,2018
2ce6a3eb-e4a1-4587-b030-101ee1a2d426,7345,125,0,29,46,87400,2014
45fff3d1-e8a7-487f-b35e-bbe41fe1feb8,0,27,0,168,68,87500,2016
2a1d07db-5feb-452c-a206-aab3595b6583,6500,112,0,30,19,87600,2006
8b3c2b85-586d-4287-860e-c9894cf5b327,3832,111,0,30,15,87800,2008
3b51f537-73fb-4b2a-83d5-739e8cba924a,2426,24,0,30,38,87800,2011
2ebf4255-1444-4fce-8044-e1c62d6baf54,5913,111,0,30,53,87900,2010
ded09078-cdb2-4666-9bd2-be2821bcb4c0,0,57,0,125,9,87900,2018
84554bf7-def4-4aab-9c96-50db1a957d2b,0,57,0,125,68,88100,2018
33d40767-e6a4-48aa-8220-2e9ab3311e30,0,56,0,96,0,88200,2013
c4edb586-78e3-4340-a994-b911f812fc6b,4600,125,0,29,67,88500,2011
18cd894e-2b5a-4c19-8bf6-ef6603bb94e8,0,27,0,168,44,88600,2017
7d125bc4-f2c9-45c8-8035-0883fa9def6c,1150,111,0,30,32,88700,2016
dbf40eae-56a7-40bf-890c-00ed840c4b0c,0,37,0,30,61,88800,2013
24575d97-fc41-45cd-8220-9b2fc5ea7647,2225,24,0,30,72,89000,2009
e857e52a-3a81-4dd9-89fa-963a0f48fdc2,3855,39,0,29,14,89000,2011
6ef571f2-1359-4b5a-b823-cb43c11c1f9e,0,57,0,125,8,89000,2019
2d27a5a7-162b-4a3e-a1ef-8fb1d75b1e13,5164,111,0,30,74,89100,2008
a64df0ad-5c5e-46c6-b4f0-48f51c46a26c,4195,125,0,29,39,89100,2015
28afb689-e9d8-4858-b370-4ac5581df7df,4291,125,0,29,57,89200,2011
6106a2db-38ae-4bef-9630-aa4ef8c5059d,0,92,0,131,55,89300,2019
989bfff0-7643-4465-8b70-ce61a0f450db,2109,24,0,30,74,89600,2009
1d3c892c-65bd-44a2-91b0-f45097726735,3968,125,0,29,20,89600,2016
6e6528c6-2423-4fd6-ac27-84124231e0af,4552,125,0,29,60,89700,2011
07841059-537e-48ee-8e97-0a8cf0c4dc17,0,5,1,13,57,89700,2017
f78484f1-15fe-45d3-a1b6-13cfd510ef54,5044,125,0,29,39,89900,2016
646e1dce-05a8-49de-8747-d910c0f94132,4066,125,0,29,73,90100,2012
342bd387-179f-4abb-af93-7a04e4fbb9cd,3217,111,0,30,9,90200,2014
2f068d7c-7661-41bf-935b-f75f433e678f,1918,125,0,29,76,90600,2014
9bf57f1d-0d34-4f0e-a5f3-3d72d91f9dda,4180,125,0,29,38,90600,2016
1addbeb1-80e9-4601-b6e7-543752c36441,3384,125,0,29,19,90700,2016
d1b159b1-c745-4a9a-a14a-edb7f50072c2,0,37,0,96,0,90900,2013
f1209529-138e-4670-b982-1e9ca81b6ffb,4321,111,0,30,15,91300,2009
8b228a80-d205-43cd-9955-e82e1c1e029b,0,24,0,30,30,91500,2009
c6abe660-482f-445e-baa2-451d2ca4513b,3256,111,0,30,1,91500,2012
0a65fe87-0040-4f0c-9e29-01a88f02b38e,2627,24,0,96,15,91500,2012
7053fc65-8767-40a2-8cce-b5dee6afd340,6316,39,0,29,29,91500,2012
8df1f6d3-7308-4a8a-83b3-6ab3643c0c5a,2392,111,0,30,54,91500,2012
9931faf4-e4cb-4657-9917-2eeba7681ce4,2797,125,0,29,72,91500,2015
053bf88b-ce51-4e4b-841b-76e1d577848e,0,125,0,29,12,91600,2011
def1a5ef-dd7c-49a6-a320-715824dda19b,0,39,0,29,39,91900,2012
66013c00-2369-4a69-b83b-badbf91f4eb3,0,37,0,7,44,92000,2017
f97cf3c0-4110-4714-ba01-1cd5bc1dfdc5,0,33,1,188,63,92200,2020
9154cc89-0f7b-4da5-a123-ec23cc7dd8d4,2114,24,0,30,12,92400,2010
767c8511-dcf9-4258-817e-5088eeed0bef,2998,24,0,30,44,92600,2010
d994580d-3508-42c7-87c5-1e8d61e34a3d,2164,125,0,29,35,93000,2015
8b8359b9-52c8-4ed8-b9df-6c5ddfce29fa,1827,24,0,30,34,93200,2009
a3e63c9f-55b7-476a-b534-db09f4185d25,0,37,0,30,61,93300,2014
5b4f3137-6431-4655-b55f-17f1bac63f07,2479,115,0,204,60,93400,2010
9995eca9-6a77-457f-b8a0-345d3a97b4c5,3690,125,0,29,31,93500,2014
4b50a79c-02a6-4210-a9cb-aee74659c469,4454,125,0,29,12,93500,2016
08de5e92-4a23-4605-9773-f0b7fe8f117d,0,27,0,168,72,93700,2018
7c3703cd-3a94-4ced-89cb-d821f9abbe8b,0,27,0,168,68,93900,2017
f34ce45f-6b44-4e58-9769-cfa0a6c88c83,15190,30,0,76,70,94200,2001
a3bf079b-c6a9-4093-b5b6-1988efa90527,5624,112,0,144,22,94400,2006
67a2288f-097a-4715-a5cd-44d23b9f3a3d,0,80,0,192,64,94600,2012
aa999b75-684a-4ed9-94a7-1b914d1f8f7c,6711,112,0,30,9,95300,2002
a5250ba4-ee55-4e99-ac84-b33c9349e805,2758,24,0,32,74,95500,2014
a207bdc3-bc40-47b9-bd19-b906efda9b2d,3191,111,0,30,72,95600,2011
d6972c62-7485-439c-a1ed-ace1ebe2f2b8,2128,24,0,30,63,95800,2011
b41f6c71-b278-4876-9f02-bb26624efbc2,3230,125,0,29,58,95800,2012
712e2d9b-fbb5-4a21-ada8-780fdb468816,0,33,1,188,54,95800,2020
0907f682-266e-4ed5-a8b2-7060441259eb,4388,35,0,29,39,95900,2011
343da685-f492-417c-a7e3-e932b4565d79,0,57,0,125,8,96200,2019
ef547a4c-3826-43fe-b724-096ff06553b4,4337,125,0,29,4,96600,2016
a32292c4-04a6-4234-b0d5-6da0d66b6742,1493,111,0,30,9,97100,2015
6a7eba65-4e49-47c2-b754-e0549df2d0bb,3166,111,0,30,63,97400,2011
99713211-f950-4a35-b6a9-6face6422aed,0,80,0,30,47,97400,2014
404901f6-bf9b-48c7-a68e-a219735f179f,3354,112,0,30,43,97500,2010
56f26cb9-6f32-451c-b381-8762f1ab3dad,3867,24,0,30,38,97500,2014
95050e4a-1abf-41e6-aeca-a267078026b0,4564,125,0,29,76,97500,2016
112e27c9-e325-44f0-aabb-a2efeed0469d,4436,125,0,29,19,97600,2016
74dab16d-c2d3-4b6d-86ef-7845ccc9c95e,4562,125,0,29,20,98200,2016
e8f9adb5-c33d-4ba1-8cbc-70d49d639f20,3819,125,0,29,4,98200,2016
68702db3-22d8-4eec-9ece-4f84648c8dd3,82,39,0,29,59,98200,2019
b4b44603-29be-4e89-ba4e-2c58928dc7a1,2111,24,0,30,16,98300,2009
ad1f6cfb-cfec-426d-8d13-d66978943275,1808,111,0,31,19,98400,2016
da2098f3-a3ec-454c-9ba6-289cdcba3a56,0,33,1,188,64,98400,2020
a2d4f082-2357-4651-ae67-296dcba59319,5712,112,0,30,50,98500,2009
018dab7a-bb7d-49e4-96d1-4884d0a6f410,0,57,0,125,50,98500,2019
d74df220-4730-41fd-acc5-a9f7f275f5fd,496,124,0,30,6,99000,2016
0c0c130c-33fd-44d1-8560-83e0edb7db6d,1074,111,0,30,32,99100,2016
94c37799-af88-4128-a16b-21e70a98eb72,4250,125,0,29,20,99100,2016
afd5c823-7005-4027-b83c-23fc9464f1b2,4335,112,0,179,3,99200,2008
470531af-e428-4044-83b6-479928177045,2597,24,0,33,38,99400,2012
19e60e7b-2e8a-4510-bdda-e3218f259068,2350,125,0,29,31,99600,2016
0c136681-083e-4a45-8beb-6876d98b11c4,0,57,0,125,36,99900,2019
471a68eb-dc1c-4481-86e5-8c0d4c2f837e,3721,101,0,135,69,100500,2009
2b2fb56d-29a3-4006-a182-606bf1592a3e,2252,125,0,29,18,100500,2013
26a7f2ff-56c2-431b-b929-2d8504459145,2122,24,0,30,61,100800,2011
fe64e559-e1f7-42b7-8413-d4c3593a7619,2737,111,0,30,25,100900,2009
98cd6a8d-d45b-4932-ba3f-eea839c62960,2340,111,0,144,26,100900,2013
df1352e4-3482-420a-af91-7b2ecbadf52a,8753,125,0,29,31,101100,2012
499cad9c-6d53-49dc-9c6e-c2e9e29a5587,4370,111,0,30,61,101100,2012
38a19eb0-61cd-41ae-b632-a58c5ebff1f7,0,80,0,192,47,101100,2013
42354a4a-c786-4c06-8bd4-8fc1dd060a92,0,57,0,125,50,101400,2019
8ddb3d13-4c0e-41c3-a748-bd3661e9ca13,0,57,0,125,50,101400,2019
9c864281-661e-4991-9580-247abff7dc0d,2894,111,0,30,54,101500,2012
46fcad78-7fbc-487a-b191-6e9d9d7167fc,2212,24,0,30,74,101600,2010
8cb2e699-a2b7-4988-b82c-ae93c97f606f,3256,111,0,30,44,101600,2013
1caf4661-66f2-48d1-acf1-dd425f83fc62,4287,101,0,30,3,101900,2011
a3e63b22-975f-4553-90d5-6889b6ab20dd,5716,112,0,30,34,102200,2002
dd03eb1b-8d44-45b0-8af2-e7f82e36ca89,0,80,0,30,79,102400,2014
29fb65d3-30ff-4c20-a87d-08049be6eebc,3527,39,0,29,14,103200,2012
27795e4e-59b9-4016-8700-4e4c306d287f,2386,111,0,30,48,103400,2010
96b8f115-e6fb-4d4e-99fd-6ae2bc017bf9,2678,24,0,30,15,103400,2011
90deb5ca-feaa-43e5-b6b9-45477c1ee4ba,3341,125,0,29,60,103500,2013
d8b3d797-1c15-492f-99dd-230d732f3291,5634,39,0,29,18,103600,2012
4e0460e7-5b60-4e9a-80bd-e70aa56b0b37,1962,111,0,96,77,103800,2012
c1384976-bb98-48cc-80ae-0e825748588c,0,57,0,125,36,103800,2019
a447f31b-2fbd-4fea-8daf-a9c40e792382,2960,111,0,30,62,104300,2013
f5b11601-fe29-46f1-a6f8-83453b6581ca,3617,125,0,29,66,104400,2012
560bbe73-f6e3-4c75-a764-34ba9f11eb07,3045,125,0,29,65,104400,2016
c8458bee-462f-4e9d-9785-8208e7bcd8d3,4496,112,0,30,68,104700,2003
f080fe00-f6e9-4a42-a26f-f7d498675fb8,2636,111,0,30,53,105100,2013
d4d61a00-52f1-403c-bcfb-e483d4983ae7,2480,18,0,95,4,105400,2012
4b5c0e02-255f-4224-9423-447fcbca57e6,2798,24,0,144,69,105500,2012
5c08f775-04fc-49ad-b557-67af157d1800,3556,111,0,30,5,105700,2011
83081692-bf80-480d-a905-326ac5f7b4c9,0,57,0,125,36,105700,2019
8f49ed94-0cdb-47d3-b49f-2a5f249b27e6,3346,101,0,96,9,105900,2011
2ce7d5fd-378f-47e6-8f6d-f4cd413ec7c0,3300,125,0,87,70,105900,2017
9b6db0bf-437c-4b28-9274-bf188dae07f2,3150,24,0,30,44,106300,2012
4abd302b-d7df-4247-ba7e-9f1f771a4487,6694,125,0,29,76,106300,2016
11981f82-9e0a-4595-930a-759d5ef8e445,1381,101,0,30,33,106500,2008
209f92cf-ba31-416a-8022-1faae52bfdce,1470,1,0,165,74,106600,2014
66f66022-ae9e-4157-a783-5a164f702456,3569,125,0,29,4,106800,2016
7a00eef0-a245-4abb-9901-1fdb06580527,1840,111,0,30,32,107200,2016
8608f77a-cdee-490e-ba29-0c61f9c0ce51,0,27,0,168,68,107700,2015
8fc1b113-ca54-4a0a-beb4-92f47d9f2827,0,37,0,30,74,107800,2015
d7770f53-be9d-45ce-90bf-e24b7810e1f7,3648,125,0,29,36,108100,2015
4bd248c8-f3bf-4cf5-a7a9-9842b5dfef8c,3438,24,0,30,49,108500,2012
45eb1392-2b2b-4eaf-abd9-56ea5ef22360,3425,24,0,30,8,108800,2013
f1fc5e53-ec1a-4ce2-b60c-211e3883de45,1772,111,0,30,44,109300,2015
1b51c3a3-783d-4489-8445-c401bf400c4a,2305,24,0,96,64,109400,2012
16007920-e3fc-4300-92f2-2d5c3143bb72,2510,24,0,30,64,109500,2010
e143367e-f125-4962-94cc-ecd4da3be34d,1841,111,0,30,53,109500,2015
4a01e63c-5b5c-4d17-a353-b667c0c068ed,2398,24,0,30,54,109700,2010
839fc6e4-1940-4c3e-9566-b82ee7395764,2575,50,0,29,20,110300,2014
c77b0ac9-3162-47a5-b241-5731f931c759,2145,1,0,135,74,110300,2014
ba358f67-5139-4cba-8d6f-162f50547ca8,2664,24,0,96,17,110900,2012
6bbae22f-4e06-48fc-9116-a92cf8abfcba,1008,13,0,29,19,111000,2019
fdfbf2b6-ea03-49ca-8228-6a730f16dcb3,2626,111,0,30,24,111300,2007
c4ca04c3-2d64-4455-83a0-61f786a5dea9,1495,111,0,30,68,111300,2013
4ccb8dfc-74e3-4330-b9b4-1299691d7a67,0,80,0,74,2,111900,2014
691faf8c-3a29-4742-ba99-8258e5df37f5,7468,112,0,96,42,112100,2008
36de04b6-f4d6-4e8b-bb40-f59ab78ce118,2318,111,0,30,54,112200,2011
036c4383-8dee-4b69-831e-cb1050c3db05,2685,24,0,30,54,112300,2011
20a5daa2-61ef-438f-adbe-a1fbac307fe7,2011,24,0,30,22,112800,2009
2820120f-f9bb-400e-a110-cf0c98d7ecb5,372,102,1,131,60,113000,2019
597dbfcc-c551-4041-9742-5be53dec4ec0,3190,39,0,29,70,113100,2015
9ba63045-bdb8-4fde-b1e6-2fd2d37cc21c,1299,101,0,30,9,113600,2011
0e3f8274-1935-4d49-ac09-e80b51cfc5d1,3923,125,0,31,59,113800,2012
6724ee1e-ff58-4310-9829-d0fb26ed3345,1388,24,0,30,38,114800,2011
f11a718c-f5b0-4fb1-9e2d-ff358f91e842,1817,24,0,30,2,115400,2012
9f987e67-49fe-4aa0-beb6-6549ac058127,119,111,0,96,38,115800,2018
b03ec601-7d50-444f-a61b-c7d22412dca8,3704,39,0,29,41,116900,2017
c9d03023-1486-4112-b187-bb05a596eb4a,3186,111,0,96,1,117000,2012
255b8c58-079b-4855-840d-5d4991d2c962,2261,24,0,30,15,117000,2013
5f7680dd-f05a-4137-be74-6baf145176d4,1653,24,0,30,75,117200,2009
931313e9-73cf-4524-8f5f-0477eb310d5a,2218,101,0,96,15,117500,2012
5abb6178-9c3d-478e-b7d5-19caa4d5b19c,1332,111,0,30,77,117700,2014
050c36d0-2130-4a57-ae44-b6396fd1a2be,6615,111,0,96,54,118800,2010
e142ec41-045b-4913-940f-d462df673cd0,1562,101,0,30,64,118800,2011
4d39ba77-0705-40be-8d24-bfe1b9eb4d9a,1437,24,0,144,54,119000,2014
